"module name","license","repository"
"simple-git@3.30.0","MIT","https://github.com/steveukx/git-js"
"sirv@3.0.2","MIT","https://github.com/lukeed/sirv"
"sisteransi@1.0.5","MIT","https://github.com/terkelg/sisteransi"
"slash@3.0.0","MIT","https://github.com/sindresorhus/slash"
"slash@5.1.0","MIT","https://github.com/sindresorhus/slash"
"slice-ansi@4.0.0","MIT","https://github.com/chalk/slice-ansi"
"smob@1.5.0","MIT","https://github.com/Tada5hi/smob"
"source-map-js@1.2.1","BSD-3-Clause","https://github.com/7rulnik/source-map-js"
"source-map-support@0.5.21","MIT","https://github.com/evanw/node-source-map-support"
"source-map@0.6.1","BSD-3-Clause","https://github.com/mozilla/source-map"
"source-map@0.7.6","BSD-3-Clause","https://github.com/mozilla/source-map"
"space-separated-tokens@2.0.2","MIT","https://github.com/wooorm/space-separated-tokens"
"speakingurl@14.0.1","BSD-3-Clause","https://github.com/pid/speakingurl"
"sprintf-js@1.0.3","BSD-3-Clause","https://github.com/alexei/sprintf.js"
"srvx@0.9.7","MIT","https://github.com/h3js/srvx"
"standard-as-callback@2.1.0","MIT","https://github.com/luin/asCallback"
"statuses@2.0.2","MIT","https://github.com/jshttp/statuses"
"std-env@3.10.0","MIT","https://github.com/unjs/std-env"
"streamx@2.23.0","MIT","https://github.com/mafintosh/streamx"
"string-width@4.2.3","MIT","https://github.com/sindresorhus/string-width"
"string-width@5.1.2","MIT","https://github.com/sindresorhus/string-width"
"string_decoder@1.1.1","MIT","https://github.com/nodejs/string_decoder"
"string_decoder@1.3.0","MIT","https://github.com/nodejs/string_decoder"
"stringify-entities@4.0.4","MIT","https://github.com/wooorm/stringify-entities"
"strip-ansi@6.0.1","MIT","https://github.com/chalk/strip-ansi"
"strip-ansi@7.1.2","MIT","https://github.com/chalk/strip-ansi"
"strip-bom-string@1.0.0","MIT","https://github.com/jonschlinkert/strip-bom-string"
"strip-final-newline@3.0.0","MIT","https://github.com/sindresorhus/strip-final-newline"
"strip-json-comments@3.1.1","MIT","https://github.com/sindresorhus/strip-json-comments"
"strip-literal@3.1.0","MIT","https://github.com/antfu/strip-literal"
"structured-clone-es@1.0.0","ISC","https://github.com/antfu/structured-clone-es"
"style-to-js@1.1.21","MIT","https://github.com/remarkablemark/style-to-js"
"style-to-object@1.0.14","MIT","https://github.com/remarkablemark/style-to-object"
"styled-jsx@5.1.6","MIT","https://github.com/vercel/styled-jsx"
"stylehacks@7.0.7","MIT","https://github.com/cssnano/cssnano"
"stylelint@16.26.1","MIT","https://github.com/stylelint/stylelint"
"superjson@2.2.6","MIT","https://github.com/blitz-js/superjson"
"supports-color@10.2.2","MIT","https://github.com/chalk/supports-color"
"supports-color@7.2.0","MIT","https://github.com/chalk/supports-color"
"supports-hyperlinks@3.2.0","MIT","https://github.com/chalk/supports-hyperlinks"
"supports-preserve-symlinks-flag@1.0.0","MIT","https://github.com/inspect-js/node-supports-preserve-symlinks-flag"
"svg-tags@1.0.0","MIT","https://github.com/element-io/svg-tags"
"svgo@4.0.0","MIT","https://github.com/svg/svgo"
"system-architecture@0.1.0","MIT","https://github.com/sindresorhus/system-architecture"
"table@6.9.0","BSD-3-Clause","https://github.com/gajus/table"
"tagged-tag@1.0.0","MIT","https://github.com/sindresorhus/tagged-tag"
"tar-stream@3.1.7","MIT","https://github.com/mafintosh/tar-stream"
"tar@7.5.2","BlueOak-1.0.0","https://github.com/isaacs/node-tar"
"terser@5.44.1","BSD-2-Clause","https://github.com/terser/terser"
"text-decoder@1.2.3","Apache-2.0","https://github.com/holepunchto/text-decoder"
"tiny-invariant@1.3.3","MIT","https://github.com/alexreardon/tiny-invariant"
"tinyexec@1.0.2","MIT","https://github.com/tinylibs/tinyexec"
"tinyglobby@0.2.15","MIT","https://github.com/SuperchupuDev/tinyglobby"
"to-regex-range@5.0.1","MIT","https://github.com/micromatch/to-regex-range"
"toidentifier@1.0.1","MIT","https://github.com/component/toidentifier"
"totalist@3.0.1","MIT","https://github.com/lukeed/totalist"
"tr46@0.0.3","MIT","https://github.com/Sebmaster/tr46.js"
"trim-lines@3.0.1","MIT","https://github.com/wooorm/trim-lines"
"trough@2.2.0","MIT","https://github.com/wooorm/trough"
"tslib@2.8.1","0BSD","https://github.com/Microsoft/tslib"
"type-check@0.4.0","MIT","https://github.com/gkz/type-check"
"type-fest@5.2.0","(MIT OR CC0-1.0)","https://github.com/sindresorhus/type-fest"
"type-level-regexp@0.1.17","MIT","https://github.com/didavid61202/type-level-regexp"
"typescript@5.9.3","Apache-2.0","https://github.com/microsoft/TypeScript"
"ufo@1.6.1","MIT","https://github.com/unjs/ufo"
"ultrahtml@1.6.0","MIT","https://github.com/natemoo-re/ultrahtml"
"uncrypto@0.1.3","MIT","https://github.com/unjs/uncrypto"
"unctx@2.4.1","MIT","https://github.com/unjs/unctx"
"undici-types@7.16.0","MIT","https://github.com/nodejs/undici"
"unenv@2.0.0-rc.24","MIT","https://github.com/unjs/unenv"
"unhead@2.0.19","MIT","https://github.com/unjs/unhead"
"unicorn-magic@0.3.0","MIT","https://github.com/sindresorhus/unicorn-magic"
"unified@11.0.5","MIT","https://github.com/unifiedjs/unified"
"unimport@5.5.0","MIT","https://github.com/unjs/unimport"
"unist-util-find-after@5.0.0","MIT","https://github.com/syntax-tree/unist-util-find-after"
"unist-util-is@5.2.1","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-is@6.0.1","MIT","https://github.com/syntax-tree/unist-util-is"
"unist-util-position-from-estree@2.0.0","MIT","https://github.com/syntax-tree/unist-util-position-from-estree"
"unist-util-position@5.0.0","MIT","https://github.com/syntax-tree/unist-util-position"
"unist-util-remove@3.1.1","MIT","https://github.com/syntax-tree/unist-util-remove"
"unist-util-stringify-position@4.0.0","MIT","https://github.com/syntax-tree/unist-util-stringify-position"
"unist-util-visit-parents@5.1.3","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit-parents@6.0.2","MIT","https://github.com/syntax-tree/unist-util-visit-parents"
"unist-util-visit@5.0.0","MIT","https://github.com/syntax-tree/unist-util-visit"
"unplugin-utils@0.2.5","MIT","https://github.com/sxzz/unplugin-utils"
"unplugin-utils@0.3.1","MIT","https://github.com/sxzz/unplugin-utils"
"unplugin-vue-router@0.16.2","MIT","https://github.com/posva/unplugin-vue-router"
"unplugin@2.3.11","MIT","https://github.com/unjs/unplugin"
"unstorage@1.17.3","MIT","https://github.com/unjs/unstorage"
"untun@0.1.3","MIT","https://github.com/unjs/untun"
"untyped@2.0.0","MIT","https://github.com/unjs/untyped"
"unwasm@0.3.11","MIT","https://github.com/unjs/unwasm"
"update-browserslist-db@1.1.4","MIT","https://github.com/browserslist/update-db"
"uqr@0.1.2","MIT","https://github.com/unjs/uqr"
"uri-js@4.4.1","BSD-2-Clause","https://github.com/garycourt/uri-js"
"util-deprecate@1.0.2","MIT","https://github.com/TooTallNate/util-deprecate"
"vfile-matter@5.0.1","MIT","https://github.com/vfile/vfile-matter"
"vfile-message@4.0.3","MIT","https://github.com/vfile/vfile-message"
"vfile@6.0.3","MIT","https://github.com/vfile/vfile"
"vite-dev-rpc@1.1.0","MIT","https://github.com/antfu/vite-dev-rpc"
"vite-hot-client@2.1.0","MIT","https://github.com/antfu/vite-hot-client"
"vite-node@5.2.0","MIT","https://github.com/antfu-collective/vite-node"
"vite-plugin-checker@0.11.0","MIT","https://github.com/fi3ework/vite-plugin-checker"
"vite-plugin-inspect@11.3.3","MIT","https://github.com/antfu/vite-plugin-inspect"
"vite-plugin-vue-tracer@1.1.3","MIT","https://github.com/antfu/vite-plugin-vue-tracer"
"vite@7.2.6","MIT","https://github.com/vitejs/vite"
"vscode-uri@3.1.0","MIT","https://github.com/microsoft/vscode-uri"
"vue-bundle-renderer@2.2.0","MIT","https://github.com/nuxt-contrib/vue-bundle-renderer"
"vue-devtools-stub@0.1.0","MIT","https://github.com/nuxt-contrib/vue-devtools-stub"
"vue-router@4.6.3","MIT","https://github.com/vuejs/router"
"vue@3.5.25","MIT","https://github.com/vuejs/core"
"webidl-conversions@3.0.1","BSD-2-Clause","https://github.com/jsdom/webidl-conversions"
"webpack-virtual-modules@0.6.2","MIT","https://github.com/sysgears/webpack-virtual-modules"
"whatwg-url@5.0.0","MIT","https://github.com/jsdom/whatwg-url"
"which@1.3.1","ISC","https://github.com/isaacs/node-which"
"which@2.0.2","ISC","https://github.com/isaacs/node-which"
"which@5.0.0","ISC","https://github.com/npm/node-which"
"word-wrap@1.2.5","MIT","https://github.com/jonschlinkert/word-wrap"
"wrap-ansi@7.0.0","MIT","https://github.com/chalk/wrap-ansi"
"wrap-ansi@8.1.0","MIT","https://github.com/chalk/wrap-ansi"
"write-file-atomic@5.0.1","ISC","https://github.com/npm/write-file-atomic"
"ws@8.18.3","MIT","https://github.com/websockets/ws"
"wsl-utils@0.1.0","MIT","https://github.com/sindresorhus/wsl-utils"
"y18n@5.0.8","ISC","https://github.com/yargs/y18n"
"yallist@3.1.1","ISC","https://github.com/isaacs/yallist"
"yallist@5.0.0","BlueOak-1.0.0","https://github.com/isaacs/yallist"
"yaml@2.8.2","ISC","https://github.com/eemeli/yaml"
"yargs-parser@21.1.1","ISC","https://github.com/yargs/yargs-parser"
"yargs@17.7.2","MIT","https://github.com/yargs/yargs"
"yocto-queue@0.1.0","MIT","https://github.com/sindresorhus/yocto-queue"
"youch-core@0.3.3","MIT","https://github.com/poppinss/youch-core"
"youch@4.1.0-beta.13","MIT","https://github.com/poppinss/youch"
"zip-stream@6.0.1","MIT","https://github.com/archiverjs/node-zip-stream"
"zwitch@2.0.4","MIT","https://github.com/wooorm/zwitch"
--- RESUMO DE LICENÇAS ---

├─ MIT: 736
├─ ISC: 45
├─ Apache-2.0: 29
├─ BSD-2-Clause: 18
├─ BSD-3-Clause: 13
├─ BlueOak-1.0.0: 7
├─ CC0-1.0: 3
├─ MIT-0: 2
├─ LGPL-3.0-or-later: 2
├─ MPL-2.0: 2
├─ MIT OR Apache-2.0: 1
├─ Python-2.0: 1
├─ CC-BY-4.0: 1
├─ MIT*: 1
├─ (BSD-3-Clause OR GPL-2.0): 1
├─ 0BSD: 1
└─ (MIT OR CC0-1.0): 1

